UserLinkId,Reputation,Comments,Answers,Questions
"22307","1","0","0","0"
"22308","123","0","1","1"
"22309","101","1","0","0"
"22310","1","0","0","0"
"22311","1","0","0","0"
"22312","101","0","0","0"
"22313","1","0","0","0"
"22314","101","5","0","0"
"22315","1","0","0","0"
"22316","101","0","0","0"
"22317","1","0","0","0"
"22318","101","0","0","0"
"22319","101","0","0","0"
"22320","1","0","0","0"
"22321","26","0","1","0"
"22322","121","5","0","1"
"22323","1","0","0","0"
"22324","1","0","0","0"
"22325","1","0","1","0"
"22326","101","0","0","0"
"22327","71","0","0","1"
"22328","1","0","0","0"
"22329","41","2","0","1"
"22330","101","2","0","0"
"22331","156","0","1","0"
"22332","1","0","0","0"
"22333","131","0","1","0"
"22334","1","0","0","0"
"22335","1","0","0","0"
"22336","1","0","0","0"
"22337","43","1","0","1"
"22338","101","0","0","0"
"22340","101","0","0","0"
"22341","101","0","0","0"
"22342","101","0","0","0"
"22343","101","0","0","0"
"22344","101","0","0","0"
"22345","101","1","1","0"
"22346","99","1","0","2"
"22347","101","0","0","0"
"22348","3","2","0","1"
"22349","11","0","0","1"
"22350","101","0","0","0"
"22351","1","0","0","0"
"22352","101","0","0","0"
"22353","56","0","3","0"
"22354","1","0","0","0"
"22355","33","4","0","1"
"22357","23","4","1","1"
"22358","111","0","0","2"
"22359","1","0","0","0"
"22361","1","0","1","0"
"22362","79","3","3","0"
"22363","101","0","0","0"
"22364","101","0","0","0"
"22365","131","0","0","1"
"22366","101","0","0","0"
"22367","11","0","1","0"
"22368","1","0","0","0"
"22369","101","0","0","0"
"22370","1","0","0","0"
"22371","13","1","0","1"
"22372","1","0","0","0"
"22373","1","0","0","0"
"22374","1","0","0","0"
"22375","11","0","1","0"
"22376","101","1","0","0"
"22377","121","0","1","1"
"22378","1","0","0","0"
"22379","121","0","1","1"
"22380","129","11","2","6"
"22381","101","0","0","0"
"22382","1","0","0","0"
"22383","1","0","0","0"
"22384","101","3","0","1"
"22385","21","3","0","1"
"22386","1","0","0","0"
"22387","19","0","0","1"
"22388","1","0","1","0"
"22389","101","0","0","0"
"22390","1","0","0","0"
"22391","153","5","0","1"
"22393","1","0","0","0"
"22394","101","0","0","0"
"22395","101","0","0","0"
"22396","131","0","1","1"
"22397","101","0","0","0"
"22399","101","0","0","0"
"22400","1","0","0","0"
"22402","1","0","0","0"
"22403","165","3","1","2"
"22405","1","0","0","0"
"22407","101","0","0","0"
"22408","1","0","0","0"
"22409","101","0","0","0"
"22410","1","0","0","0"
"22411","111","0","1","0"
"22412","101","0","0","0"
"22413","1","0","0","0"
"22414","101","0","0","0"
"22415","101","0","0","0"
"22416","21","0","1","0"
"22417","101","0","0","0"
"22418","13","1","0","1"
"22421","19","0","1","0"
"22423","101","0","0","0"
"22424","101","0","0","0"
"22425","129","1","2","0"
"22426","101","0","0","0"
"22427","1","0","0","0"
"22428","1","0","0","0"
"22429","133","2","0","1"
"22430","101","0","0","0"
"22431","101","0","0","0"
"22432","101","0","0","0"
"22433","61","2","1","1"
"22435","11","0","1","0"
"22436","101","0","0","0"
"22437","101","0","0","0"
"22438","101","2","0","0"
"22439","101","0","0","0"
"22440","149","10","1","4"
"22441","101","0","0","0"
"22442","1","0","0","0"
"22443","101","1","0","0"
"22444","1","0","0","0"
"22445","111","3","0","1"
"22446","1","0","0","0"
"22447","101","0","0","0"
"22448","101","0","0","0"
"22450","1","0","0","0"
"22452","149","4","2","0"
"22453","101","1","0","1"
"22454","509","28","8","9"
"22455","31","2","0","1"
"22456","101","0","0","0"
"22457","1","0","0","0"
"22458","1","4","1","1"
"22459","121","1","2","0"
"22460","101","0","0","0"
"22461","1","0","0","0"
"22463","101","0","0","0"
"22464","101","0","0","0"
"22465","101","0","0","0"
"22466","101","0","0","0"
"22467","11","0","0","2"
"22468","101","0","0","0"
"22469","101","0","0","0"
"22470","1","0","0","0"
"22471","1","0","0","0"
"22472","1","0","0","0"
"22474","101","0","0","0"
"22476","348","9","10","3"
"22477","101","0","0","0"
"22478","111","0","0","1"
"22479","161","5","1","1"
"22480","181","3","2","1"
"22481","101","0","0","0"
"22483","101","0","0","0"
"22484","1","0","0","0"
"22485","141","1","2","1"
"22487","1","0","0","0"
"22488","101","0","0","0"
"22489","101","0","0","0"
"22490","37","3","0","2"
"22491","101","0","0","0"
"22492","1","0","0","0"
"22493","1","0","0","0"
"22494","101","0","0","0"
"22495","163","10","0","4"
"22496","101","0","0","0"
"22497","101","0","0","0"
"22498","101","0","0","0"
"22499","1","0","0","0"
"22501","101","0","0","0"
"22502","101","0","0","0"
"22503","101","0","0","0"
"22504","101","0","0","0"
"22505","101","0","0","0"
"22506","11","0","0","1"
"22507","103","1","0","1"
"22508","101","0","0","0"
"22510","121","1","3","0"
"22511","101","0","0","0"
"22512","3","2","0","1"
"22513","1","0","0","0"
"22514","1","0","0","0"
"22515","1","0","0","0"
"22516","1","0","1","0"
"22517","101","0","0","0"
"22518","1","0","0","0"
"22519","101","0","0","0"
"22520","1","0","0","0"
"22521","153","0","0","1"
"22522","103","0","0","0"
"22523","101","0","0","0"
"22524","101","0","0","0"
"22525","1","0","0","0"
"22527","121","1","0","1"
"22528","103","0","0","1"
"22529","103","0","0","1"
"22530","1","0","0","0"
"22531","101","0","0","0"
"22532","101","0","1","0"
"22534","1","1","0","1"
"22536","1","0","0","0"
"22537","1","0","0","0"
"22538","1","0","0","0"
"22539","1","0","0","0"
"22540","101","0","0","0"
"22541","111","0","1","0"
"22542","101","0","0","0"
"22543","1","0","0","0"
"22544","1","0","1","0"
"22545","101","0","0","0"
"22547","101","0","0","0"
"22548","1","0","0","0"
"22549","1","0","0","0"
"22550","11","0","0","1"
"22551","101","0","0","0"
"22552","1","0","0","0"
"22553","101","0","0","0"
"22555","1","1","0","1"
"22556","1","0","0","0"
"22557","1","0","0","0"
"22558","13","0","0","1"
"22559","1","0","0","0"
"22560","216","1","3","0"
"22561","269","7","4","0"
"22562","76","0","4","0"
"22563","103","0","0","0"
"22565","1","0","0","0"
"22566","1","0","0","0"
"22567","123","2","0","1"
"22568","323","16","1","9"
"22569","21","0","1","0"
"22571","101","1","0","0"
"22573","1","0","0","0"
"22574","1","0","0","0"
"22575","31","0","1","0"
"22576","1","0","0","0"
"22577","13","0","0","1"
"22579","1","0","0","0"
"22580","111","7","3","4"
"22581","11","1","0","1"
"22582","1","0","0","0"
"22583","121","0","1","1"
"22585","101","0","0","0"
"22586","1","0","0","0"
"22587","121","3","0","1"
"22588","11","0","1","0"
"22589","101","0","0","0"
"22590","101","1","0","0"
"22591","101","0","0","0"
"22593","101","0","0","0"
"22594","1","0","0","0"
"22595","1","0","0","0"
"22596","21","7","0","2"
"22597","101","0","0","0"
"22598","1","0","0","0"
"22599","101","0","0","0"
"22600","11","1","0","1"
"22601","101","1","0","0"
"22602","126","7","1","0"
"22603","101","2","0","0"
"22604","101","0","0","0"
"22605","101","0","0","0"
"22607","111","3","0","1"
"22609","101","0","0","0"
"22611","101","0","0","0"
"22612","101","0","0","0"
"22613","101","0","0","0"
"22614","1","0","0","0"
"22615","9","0","1","0"
"22616","1","0","0","0"
"22618","101","0","0","0"
"22619","101","0","0","0"
"22621","1","0","0","0"
"22622","101","1","0","0"
"22623","101","0","0","0"
"22624","101","0","0","0"
"22625","101","0","0","0"
"22626","1","0","0","0"
"22628","1","0","0","0"
"22629","101","0","0","0"
"22630","101","0","0","0"
"22631","1","0","0","0"
"22632","101","0","0","0"
"22633","1","0","0","0"
"22635","1","0","0","0"
"22636","101","0","0","0"
"22637","1","0","0","0"
"22638","101","0","0","0"
"22639","1","0","0","0"
"22640","65","6","0","2"
"22641","101","0","0","0"
"22642","101","0","0","0"
"22645","1","0","0","0"
"22647","101","0","0","0"
"22648","101","0","0","0"
"22649","101","1","0","0"
"22650","101","0","0","0"
"22651","101","1","0","0"
"22652","1","0","0","0"
"22653","101","0","0","0"
"22654","1","0","0","0"
"22655","1","0","0","0"
"22658","199","4","1","1"
"22659","1","1","1","0"
"22660","216","1","2","1"
"22661","1","0","0","0"
"22662","1","0","0","0"
"22663","1","0","0","0"
"22664","1","0","0","0"
"22665","101","0","1","0"
"22666","177","2","1","8"
"22667","101","0","0","0"
"22669","101","0","0","0"
"22670","101","0","0","0"
"22671","1","0","0","0"
"22672","101","0","0","0"
"22673","143","0","0","1"
"22674","101","0","0","0"
"22676","101","0","0","0"
"22677","11","0","0","1"
"22678","173","3","1","2"
"22679","21","1","0","1"
"22680","31","0","1","0"
"22681","101","0","0","0"
"22682","101","0","0","0"
"22683","1","0","0","0"
"22684","101","1","0","0"
"22685","101","0","0","0"
"22686","152","4","2","4"
"22688","1","0","0","0"
"22689","101","0","0","0"
"22690","101","0","0","0"
"22691","11","0","1","0"
"22692","101","1","0","0"
"22694","1","0","0","0"
"22695","143","2","2","1"
"22696","1","0","0","0"
"22698","131","0","1","0"
"22699","31","0","1","0"
"22700","101","0","0","0"
"22702","101","0","0","0"
"22703","101","0","0","0"
"22704","1","0","1","0"
"22705","11","1","0","1"
"22706","41","0","0","1"
"22707","1","0","0","0"
"22708","1","0","0","0"
"22709","1","0","0","0"
"22710","101","0","0","0"
"22711","1","0","0","0"
"22712","11","0","2","0"
"22713","111","0","1","0"
"22714","101","0","0","0"
"22715","101","0","0","0"
"22716","101","0","0","0"
"22717","1","0","0","0"
"22718","101","1","0","0"
"22719","1","0","0","0"
"22720","101","0","0","0"
"22721","1","0","0","0"
"22722","101","0","0","0"
"22723","101","0","0","0"
"22724","1","0","0","0"
"22725","11","1","1","0"
"22726","101","0","0","0"
"22727","1","0","0","0"
"22728","101","0","0","0"
"22729","11","0","1","0"
"22730","16","0","1","0"
"22731","1","0","0","0"
"22732","1","0","0","0"
"22734","1","0","0","0"
"22735","101","0","0","0"
"22736","1","0","0","0"
"22738","76","1","3","0"
"22739","1","0","0","0"
"22741","101","0","0","0"
"22742","1","0","0","0"
"22743","101","0","0","0"
"22744","101","0","0","0"
"22745","111","2","1","1"
"22746","101","0","0","0"
"22747","11","0","1","0"
"22748","1","0","0","0"
"22749","101","0","0","0"
"22751","101","0","0","0"
"22752","153","2","1","4"
"22753","1","0","0","0"
"22754","1","0","0","0"
"22755","11","0","1","0"
"22756","1","0","0","0"
"22758","101","0","0","0"
"22759","3","0","0","0"
"22760","1","0","0","0"
"22761","1","0","0","0"
"22762","133","2","0","3"
"22763","1","0","0","0"
"22765","103","0","0","0"
"22766","1","0","0","0"
"22767","143","3","0","2"
"22768","31","7","0","2"
"22769","1","0","0","0"
"22770","1","0","0","0"
"22771","1","0","0","0"
"22772","1","0","0","0"
"22774","101","0","0","0"
"22775","81","1","3","1"
"22776","33","1","0","1"
"22777","111","1","0","1"
"22779","101","0","0","0"
"22780","1","0","0","0"
"22781","141","2","0","3"
"22782","1","0","0","0"
"22783","111","1","0","1"
"22784","101","0","0","0"
"22785","101","0","0","0"
"22786","101","0","0","0"
"22787","1","0","0","0"
"22788","101","0","0","0"
"22789","133","4","0","2"
"22790","1","0","0","0"
"22791","101","1","0","1"
"22793","101","0","0","0"
"22794","1","0","0","0"
"22795","1","2","1","0"
"22797","1","0","0","0"
"22798","1","0","0","0"
"22799","1","0","0","0"
"22800","1","0","0","0"
"22801","105","0","0","0"
"22802","101","0","0","0"
"22803","101","0","0","0"
"22804","1","0","0","0"
"22805","1","0","0","0"
"22806","101","0","0","0"
"22807","101","2","0","0"
"22808","1","0","0","0"
"22809","101","4","0","0"
"22810","101","1","0","0"
"22811","101","0","0","0"
"22812","1","0","0","0"
"22814","1","0","0","0"
"22815","101","0","0","0"
"22816","11","0","1","0"
"22817","101","0","0","1"
"22818","71","1","0","7"
"22819","101","0","0","0"
"22820","101","0","0","0"
"22821","1","0","0","0"
"22822","1","0","0","0"
"22823","1226","70","42","2"
"22824","101","0","0","0"
"22825","113","1","0","1"
"22826","1","0","0","0"
"22827","101","0","0","0"
"22828","121","4","0","1"
"22829","11","1","0","1"
"22830","1","0","0","0"
"22831","11","0","0","1"
"22833","1","0","0","0"
"22834","11","0","1","0"
"22835","1","0","0","0"
"22836","101","0","0","0"
"22838","1","0","0","0"
"22839","101","0","0","0"
"22840","1","0","0","0"
"22842","1","0","0","0"
"22843","101","0","0","0"
"22844","111","0","0","1"
"22845","101","0","0","0"
"22846","1","0","0","0"
"22847","1","0","0","0"
"22848","101","0","0","0"
"22850","1","0","0","0"
"22851","1","0","0","0"
"22852","101","0","0","0"
"22854","19","0","0","1"
"22855","101","0","1","0"
"22856","1","0","0","0"
"22857","1","0","0","0"
"22858","225","5","3","4"
"22859","556","8","3","3"
"22860","61","1","0","1"
"22861","101","0","0","0"
"22862","101","0","0","0"
"22863","101","0","0","0"
"22864","101","0","0","0"
"22865","101","0","0","0"
"22866","1","0","0","0"
"22867","1","0","0","0"
"22868","23","1","0","1"
"22869","101","0","0","0"
"22870","1","0","0","0"
"22871","11","0","0","1"
"22872","101","0","0","0"
"22873","1","0","0","0"
"22874","11","2","0","1"
"22876","101","0","0","0"
"22877","101","0","0","0"
"22879","121","0","0","1"
"22880","121","0","1","0"
"22881","101","0","0","0"
"22882","101","0","0","0"
"22883","101","0","0","0"
"22884","1","0","0","0"
"22885","1","0","0","0"
"22886","101","0","0","0"
"22887","101","0","0","0"
"22888","101","0","0","0"
"22889","21","0","0","1"
"22890","11","0","0","1"
"22891","1","0","0","0"
"22892","1","0","0","0"
"22893","1","0","0","0"
"22894","1","0","0","0"
"22895","101","0","0","0"
"22896","101","0","0","0"
"22899","101","0","0","0"
"22900","1","0","0","0"
"22901","1","0","0","0"
"22902","11","0","0","1"
"22903","101","0","0","0"
"22905","1","0","0","0"
"22906","101","0","0","0"
"22907","101","0","0","0"
"22908","101","0","0","0"
"22909","101","0","0","0"
"22910","101","0","0","0"
"22911","215","8","0","4"
"22912","1","0","0","0"
"22913","1","0","0","0"
"22914","101","0","0","0"
"22915","101","0","0","0"
"22917","1","0","0","0"
"22918","101","0","0","0"
"22919","101","1","0","0"
"22920","186","1","2","0"
"22921","1","0","0","0"
"22922","101","0","0","0"
"22923","101","0","0","0"
"22924","101","0","0","0"
"22925","101","0","0","0"
"22926","101","0","0","0"
"22927","121","0","1","1"
"22930","21","5","0","1"
"22931","1","0","0","0"
"22932","1","0","0","0"
"22933","1","0","0","0"
"22934","101","0","1","0"
"22935","101","0","0","0"
"22937","101","0","0","0"
"22938","121","0","0","1"
"22940","1","0","0","0"
"22941","101","0","0","0"
"22942","101","0","0","0"
"22944","101","0","0","0"
"22945","1","0","0","0"
"22946","21","1","0","1"
"22947","1","0","0","0"
"22949","1","0","0","0"
"22950","101","1","0","0"
"22951","101","0","0","0"
"22952","257","16","4","4"
"22954","101","0","0","0"
"22955","21","0","0","1"
"22956","101","0","0","0"
"22957","121","0","0","1"
"22958","101","0","0","0"
"22959","101","0","0","0"
"22960","51","0","0","0"
"22961","101","0","0","0"
"22962","1","0","0","0"
"22963","101","0","0","1"
"22964","101","0","0","1"
"22966","1","0","0","0"
"22967","101","0","0","0"
"22968","1","0","0","0"
"22969","1","0","0","0"
"22970","101","0","0","0"
"22972","101","0","0","0"
"22973","1","0","0","0"
"22975","126","2","1","0"
"22976","1","0","0","0"
"22977","1","0","0","0"
"22979","21","0","0","1"
"22980","101","1","0","0"
"22981","1","0","0","0"
"22982","1","0","0","0"
"22983","21","0","1","0"
"22984","1","0","0","0"
"22985","107","1","0","0"
"22987","1","0","0","0"
"22988","101","0","0","0"
"22989","101","0","0","0"
"22990","141","0","1","1"
"22991","13","1","0","1"
"22992","1","0","0","0"
"22993","1","0","0","0"
"22994","1","0","0","0"
"22995","101","0","0","0"
"22996","1","0","0","0"
"22997","11","0","1","0"
"22998","101","0","0","0"
"22999","176","2","2","0"
"23000","101","0","0","0"
"23001","101","0","0","0"
"23002","1","0","0","0"
"23003","101","0","0","0"
"23004","1","6","0","1"
"23005","1","0","0","0"
"23008","1","0","0","0"
"23009","101","0","0","0"
"23010","1","0","0","0"
"23011","101","2","0","1"
"23012","1","0","0","0"
"23013","1","0","0","0"
"23014","31","18","0","2"
"23015","1","0","0","0"
"23016","101","0","0","0"
"23017","361","29","11","1"
"23018","1","0","0","0"
"23019","121","0","1","0"
"23020","101","0","0","0"
"23021","43","1","0","1"
"23022","161","3","1","1"
"23023","413","2","4","3"
"23024","101","0","0","0"
"23025","101","0","0","1"
"23026","3","2","0","1"
"23027","21","2","0","1"
"23028","101","0","0","0"
"23029","21","1","0","1"
"23030","101","0","0","0"
"23031","81","0","0","2"
"23032","1","0","0","0"
"23033","101","0","0","0"
"23035","121","1","0","1"
"23036","101","0","0","0"
"23037","101","0","0","0"
"23038","101","0","0","0"
"23039","101","1","0","1"
"23040","101","0","0","0"
"23041","101","0","0","0"
"23042","189","1","3","0"
"23043","1","0","0","0"
"23044","1","0","0","0"
"23045","1","0","0","0"
"23046","111","1","0","1"
"23047","101","0","0","0"
"23048","1","0","1","0"
"23049","1","0","0","0"
"23050","101","3","0","0"
"23051","1","0","0","0"
"23052","1","0","0","0"
"23053","101","0","0","0"
"23054","1","0","0","0"
"23055","101","0","0","0"
"23056","1","0","0","0"
"23057","101","0","0","0"
"23058","101","0","0","0"
"23059","101","0","0","0"
"23061","1","0","0","0"
"23062","1","0","0","0"
"23064","101","0","0","0"
"23065","101","0","0","0"
"23067","1","0","0","0"
"23068","143","0","0","1"
"23069","1","0","0","0"
"23070","21","1","1","0"
"23072","103","0","0","0"
"23073","103","0","0","0"
"23074","101","0","0","0"
"23075","1","0","0","0"
"23076","86","0","1","0"
"23077","101","0","0","0"
"23078","265","22","0","5"
"23079","1","0","1","0"
"23081","1","0","0","0"
"23082","315","7","0","2"
"23083","1","0","0","0"
"23084","111","0","1","0"
"23085","1","0","0","0"
"23086","161","0","0","1"
"23087","101","0","0","0"
"23089","101","0","0","0"
"23092","1","0","0","0"
"23093","1","0","0","0"
"23095","1","0","0","0"
"23096","91","1","0","1"
"23097","1","0","0","0"
"23098","21","0","1","0"
"23099","101","0","0","0"
"23100","1","0","0","0"
"23101","1","0","0","0"
"23102","1","0","0","0"
"23103","1","0","0","0"
"23104","1","0","0","0"
"23105","1","0","0","0"
"23106","101","0","0","0"
"23107","101","4","0","0"
"23108","1","0","0","0"
"23109","175","4","1","2"
"23110","11","3","0","1"
"23111","101","0","0","0"
"23112","1","1","0","0"
"23113","101","0","0","0"
"23114","1","0","1","0"
"23115","101","0","0","0"
"23116","166","1","2","1"
"23117","1","0","0","0"
"23118","101","0","0","0"
"23119","68","5","2","3"
"23120","21","5","1","1"
"23121","101","0","0","0"
"23122","101","6","1","0"
"23123","101","0","0","0"
"23124","101","0","0","0"
"23125","113","0","0","1"
"23126","1","2","1","0"
"23128","1","0","0","0"
"23129","1","0","0","0"
"23130","36","1","2","0"
"23131","11","1","1","1"
"23132","1","0","0","0"
"23133","1","0","0","0"
"23134","101","0","0","0"
"23135","101","0","0","0"
"23136","101","0","0","0"
"23137","1","0","0","0"
"23138","11","0","0","1"
"23139","101","0","0","0"
"23140","123","4","1","0"
"23142","105","0","0","0"
"23143","31","0","1","0"
"23144","1","0","0","0"
"23145","1","0","0","0"
"23146","101","0","0","0"
"23147","1","0","0","0"
"23149","91","2","3","0"
"23150","121","1","0","1"
"23151","101","0","0","0"
"23152","11","0","0","1"
"23153","1","0","0","0"
"23154","1","0","0","0"
"23157","11","1","0","1"
"23158","101","0","0","0"
"23159","1","0","0","0"
"23160","101","0","0","0"
"23161","101","1","0","0"
"23162","19","2","1","1"
"23164","1","0","0","0"
"23166","101","0","0","0"
"23167","101","0","0","0"
"23168","1","0","0","0"
"23169","101","0","0","0"
"23170","1","0","0","0"
"23171","101","2","0","0"
"23173","171","4","1","2"
"23174","1","0","0","0"
"23175","11","0","1","0"
"23176","1","0","0","0"
"23177","1","0","0","0"
"23178","101","0","0","0"
"23179","193","14","0","3"
"24178","21","5","0","1"
"24179","101","0","0","0"
"24180","101","0","0","0"
"24181","1","0","0","0"
"24182","101","0","0","0"
"24183","1","0","0","0"
"24184","101","0","0","0"
"24187","1","0","0","0"
"24188","101","1","0","0"
"24189","101","0","0","0"
"24190","101","0","0","0"
"24192","101","0","0","0"
"24193","21","3","0","2"
"24194","1","0","0","0"
"24195","101","1","1","0"
"24196","101","0","0","0"
"24197","101","1","0","0"
"24198","111","0","1","0"
"24199","1","0","0","0"
"24202","11","0","1","0"
"24203","101","0","0","0"
"24204","101","0","0","0"
"24205","183","0","0","1"
"24206","101","1","1","0"
"24207","1","0","0","0"
"24208","153","0","0","1"
"24209","101","0","0","0"
"24211","101","0","0","0"
"24212","11","0","1","0"
"24213","111","0","1","0"
"24214","1","0","0","1"
"24215","131","0","0","1"
"24216","143","2","0","1"
"24217","113","4","0","1"
"24218","101","1","0","0"
"24220","3","5","0","1"
"24221","346","0","3","2"
"24222","101","1","0","0"
"24223","1","0","0","0"
"24224","6858","449","223","5"
"24225","101","0","0","0"
"24226","41","2","0","1"
"24227","101","0","0","0"
"24228","1","0","0","0"
"24229","111","0","1","0"
"24230","101","0","0","0"
"24231","101","0","0","0"
"24232","1","0","0","0"
"24233","91","0","3","0"
"24234","113","5","0","2"
"24235","1","0","0","0"
"24237","1","0","0","0"
"24238","333","0","0","1"
"24239","271","2","1","0"
"24240","141","0","0","1"
"24242","131","4","0","1"
"24243","111","2","0","1"
"24244","101","0","0","0"
"24245","101","0","0","0"
"24246","31","0","1","0"
"24248","192","5","1","3"
"24249","1","0","0","0"
"24250","1","2","0","1"
"24251","1","0","0","0"
"24252","1","0","0","0"
"24253","141","1","0","1"
"24254","1","0","0","0"
"24255","31","0","0","1"
"24256","21","1","3","0"
"24257","287","26","3","6"
"24258","101","0","0","0"
"24259","101","0","0","0"
"24260","117","1","0","1"
"24261","1","0","0","0"
"24262","11","2","1","1"
"24263","133","0","0","1"
"24264","101","1","0","0"
"24265","307","8","9","0"
"24266","101","0","0","0"
"24267","21","0","1","0"
"24268","1","0","0","0"
"24269","11","0","0","1"
"24270","101","0","0","0"
"24271","101","0","0","0"
"24272","137","6","3","2"
"24274","1","0","0","0"
"24275","1","0","0","0"
"24276","141","2","0","2"
"24277","1","0","0","0"
"24278","1","0","0","0"
"24279","101","1","0","0"
"24280","21","0","0","1"
"24282","101","0","0","0"
"24283","101","0","0","0"
"24284","101","0","0","0"
"24285","1","0","0","0"
"24286","109","1","0","2"
"24287","1","4","0","1"
"24288","1","0","0","0"
"24289","31","0","1","0"
"24290","1","0","0","0"
"24291","141","14","7","0"
"24292","1","0","0","0"
"24293","101","0","0","0"
"24294","165","1","1","0"
"24295","265","19","11","0"
"24296","3968","528","85","35"
"24297","101","0","0","0"
"24298","1","0","0","0"
"24299","1","0","0","0"
"24300","101","0","0","0"
"24301","121","0","1","0"
"24302","383","11","0","7"
"24303","101","0","0","0"
"24304","101","0","0","0"
"24305","21","0","0","1"
"24306","824","50","40","2"
"24307","203","11","0","5"
"24308","101","0","0","0"
"24309","101","0","0","0"
"24310","1","0","0","0"
"24311","101","0","0","0"
"24312","1","1","0","1"
"24313","101","0","0","0"
"24314","1","0","0","0"
"24315","1","0","0","0"
"24316","101","0","0","0"
"24317","101","0","0","0"
"24318","11","0","1","0"
"24320","101","0","0","0"
"24321","101","0","0","0"
"24322","972","1","2","0"
"24323","111","0","0","1"
"24325","315","4","0","8"
"24326","113","10","0","6"
"24327","101","0","0","0"
"24328","1","0","0","0"
"24329","1","0","0","0"
"24330","101","0","0","0"
"24331","101","0","0","0"
"24332","113","7","0","2"
"24333","1","0","0","0"
"24334","101","0","0","0"
"24335","91","5","0","1"
"24336","1","0","0","0"
"24337","35","13","0","5"
"24338","71","3","0","3"
"24339","1","0","0","0"
"24340","1","0","0","0"
"24341","101","0","0","0"
"24342","103","1","0","1"
"24343","141","1","0","1"
"24344","1","0","0","0"
"24345","23","0","0","1"
"24347","121","2","0","1"
"24348","1","0","0","0"
"24349","1","0","0","0"
"24350","101","0","0","0"
"24351","1","0","1","1"
"24352","101","0","0","0"
"24353","101","0","0","0"
"24354","11","0","1","0"
"24356","1","0","0","0"
"24357","101","0","0","0"
"24358","1","0","0","0"
"24359","131","2","3","2"
"24360","23","4","0","1"
"24361","1","0","0","0"
"24362","1","0","0","1"
"24364","101","0","0","0"
"24365","1","0","0","0"
"24367","101","1","0","0"
"24368","63","4","0","2"
"24369","101","4","0","0"
"24370","21","0","0","1"
"24371","3","0","0","0"
"24372","101","0","1","0"
"24373","1","0","0","0"
"24374","1","0","0","0"
"24375","101","0","0","0"
"24377","101","0","0","0"
"24378","131","3","0","1"
"24379","101","0","0","0"
"24380","101","0","0","0"
"24381","101","0","0","0"
"24382","75","26","0","3"
"24383","101","0","0","0"
"24384","21","1","1","1"
"24385","101","0","0","0"
"24386","113","6","0","1"
"24387","739","72","31","1"
"24389","1","0","0","0"
"24390","11","0","1","0"
"24391","101","0","0","0"
"24392","101","0","0","0"
"24394","101","0","0","0"
"24395","1","0","0","0"
"24396","101","0","0","0"
"24397","1","0","0","0"
"24398","21","1","0","1"
"24399","101","0","0","0"
"24400","101","0","0","0"
"24402","1","0","1","0"
"24403","201","3","0","2"
"24404","121","0","1","2"
"24405","111","1","0","1"
"24407","101","2","0","0"
"24408","101","0","0","0"
"24409","230","1","1","2"
"24410","9","0","2","0"
"24411","101","0","0","0"
"24412","101","0","0","0"
"24413","101","0","1","1"
"24415","1","0","0","0"
"24416","1","0","0","0"
"24417","101","0","0","0"
"24418","71","3","2","2"
"24419","113","2","0","1"
"24420","1","0","0","0"
"24421","61","2","0","1"
"24422","21","0","1","0"
"24423","1","0","0","0"
"24424","101","1","0","0"
"24425","31","3","0","2"
"24426","101","0","0","0"
"24427","1","0","0","0"
"24428","121","0","0","1"
"24429","1","0","0","0"
"24430","1","0","0","0"
"24431","1","0","0","0"
"24432","21","1","2","2"
"24433","1","0","0","0"
"24434","101","0","0","0"
"24435","101","0","0","0"
"24436","247","19","1","9"
"24437","1","0","0","0"
"24439","105","1","1","1"
"24440","1","0","0","0"
"24441","1","0","1","0"
"24442","1","0","0","0"
"24443","123","1","0","2"
"24444","53","2","0","0"
"24445","1","0","0","1"
"24446","101","0","0","0"
"24447","11","2","0","1"
"24449","11","0","0","1"
"24450","21","0","0","1"
"24451","1","0","0","0"
"24452","101","0","0","1"
"24453","1","0","0","0"
"24454","1","0","0","0"
"24455","61","4","2","4"
"24456","21","0","0","1"
"24457","101","0","0","0"
"24458","1","6","0","1"
"24459","1","0","0","0"
"24460","11","0","2","0"
"24461","101","0","0","0"
"24462","101","0","0","0"
"24464","1","0","0","0"
"24465","211","0","2","0"
"24466","1","0","0","0"
"24468","101","0","0","0"
"24469","101","0","0","0"
"24470","304","8","12","2"
"24471","13","2","0","1"
"24472","1","0","0","0"
"24473","101","0","0","0"
"24474","1","0","0","0"
"24475","101","0","0","0"
"24476","111","0","1","0"
"24477","1","0","0","0"
"24478","101","1","0","0"
"24479","1","0","0","0"
"24480","101","0","0","0"
"24481","101","0","0","0"
"24482","101","0","0","0"
"24483","101","0","0","0"
"24484","21","0","1","0"
"24485","123","1","1","2"
"24486","1","0","0","0"
"24487","101","0","0","0"
"24488","1","0","0","0"
"24489","101","0","0","0"
"24490","101","0","0","0"
"24491","1","0","0","0"
"24492","101","0","0","0"
"24494","1","0","0","0"
"24495","13","1","0","1"
"24496","33","0","0","1"
"24498","1","0","0","0"
"24499","119","20","0","9"
"24500","101","0","0","1"
"24501","101","0","0","0"
"24502","139","19","1","6"
"24503","1","0","0","0"
"24504","1","0","0","0"
"24505","41","0","3","1"
"24506","101","0","0","0"
"24507","1","0","0","0"
"24509","1","0","0","0"
"24510","111","1","1","1"
"24512","1","0","0","0"
"24513","171","7","0","1"
"24514","11","0","0","1"
